,top_genres,num_tracks_in_album,num_listens_per_album,track_favorites,duration,interest,num_listens_per_song,chroma_cens,chroma_cqt,chroma_stft,mfcc,rmse,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zcr
17648,Classical/Jazz/Blues/Folk,3,3,3,3,2,1,0,1,4,0,3,0,1,0,1,4,0
17649,Classical/Jazz/Blues/Folk,3,3,3,2,2,1,2,2,0,2,1,3,4,1,4,3,4
17650,Classical/Jazz/Blues/Folk,3,3,3,4,2,1,2,2,1,3,1,1,1,1,2,0,3
17651,Classical/Jazz/Blues/Folk,3,3,3,3,2,1,2,3,0,1,3,4,0,2,0,2,2
17652,Classical/Jazz/Blues/Folk,3,3,3,3,3,3,4,4,4,4,4,0,0,1,1,2,0
17653,Classical/Jazz/Blues/Folk,3,3,3,3,3,3,2,3,0,1,1,3,3,0,3,1,4
17654,Classical/Jazz/Blues/Folk,3,3,3,4,3,3,1,1,1,1,4,2,3,1,3,1,3
17655,Classical/Jazz/Blues/Folk,3,3,3,4,3,3,0,1,1,1,3,1,2,1,2,3,3
17656,Classical/Jazz/Blues/Folk,0,4,1,1,3,3,0,0,0,3,0,4,1,1,0,4,0
17657,Classical/Jazz/Blues/Folk,0,4,1,3,4,2,0,0,0,1,0,0,1,1,1,2,0
17658,Classical/Jazz/Blues/Folk,0,4,1,0,1,4,1,0,0,3,0,4,2,2,0,4,0
17659,Classical/Jazz/Blues/Folk,0,4,1,3,1,4,0,0,1,1,0,0,1,1,1,4,0
17660,Classical/Jazz/Blues/Folk,0,4,1,0,4,2,0,0,0,3,0,4,1,1,1,1,0
17661,Classical/Jazz/Blues/Folk,0,4,1,1,1,4,4,4,2,2,0,0,1,1,1,3,0
17662,Classical/Jazz/Blues/Folk,0,2,4,1,1,1,4,4,4,2,0,0,0,0,1,3,1
17663,Classical/Jazz/Blues/Folk,0,2,4,1,1,4,1,1,0,1,1,0,0,0,1,1,0
17664,Classical/Jazz/Blues/Folk,0,2,4,1,1,1,1,0,4,0,2,0,1,0,1,4,0
17665,Classical/Jazz/Blues/Folk,0,2,4,0,2,1,3,2,1,3,1,0,1,1,1,3,0
17666,Classical/Jazz/Blues/Folk,3,0,0,1,0,2,1,0,0,2,4,1,4,1,2,2,0
17667,Classical/Jazz/Blues/Folk,3,0,0,1,0,0,1,1,0,2,4,2,4,0,3,1,1
17668,Classical/Jazz/Blues/Folk,3,0,0,2,1,1,1,1,0,2,4,1,4,0,3,0,1
17669,Classical/Jazz/Blues/Folk,3,0,0,2,0,0,3,2,3,2,2,3,4,1,4,1,3
17670,Classical/Jazz/Blues/Folk,3,0,0,2,0,0,0,0,1,2,4,2,4,1,3,1,2
17671,Classical/Jazz/Blues/Folk,3,0,0,2,0,0,2,1,1,2,3,4,2,0,0,1,0
17672,Classical/Jazz/Blues/Folk,3,0,0,1,0,0,2,1,0,2,3,1,3,2,2,0,2
17673,Classical/Jazz/Blues/Folk,3,0,0,1,0,0,0,0,0,2,4,2,4,1,3,0,1
17674,Classical/Jazz/Blues/Folk,3,0,0,2,0,0,0,0,1,2,4,1,4,0,2,2,0
17675,Classical/Jazz/Blues/Folk,3,0,0,2,0,0,2,1,1,2,4,1,3,0,2,2,0
17676,Classical/Jazz/Blues/Folk,1,0,0,0,0,0,0,0,0,2,3,1,2,2,2,1,3
17677,Classical/Jazz/Blues/Folk,1,0,0,2,0,0,3,3,2,2,4,0,1,2,0,2,0
17678,Classical/Jazz/Blues/Folk,1,0,0,1,0,0,4,3,4,2,4,4,2,1,0,0,1
17679,Classical/Jazz/Blues/Folk,1,0,0,0,0,0,3,3,3,3,4,4,1,2,2,0,1
17680,Classical/Jazz/Blues/Folk,1,0,0,0,0,0,3,3,2,2,4,1,2,0,2,1,1
17681,Classical/Jazz/Blues/Folk,1,0,0,1,0,0,4,4,4,2,4,0,0,2,1,2,0
17682,Classical/Jazz/Blues/Folk,1,0,0,0,0,0,4,4,3,0,1,2,2,1,3,0,4
17683,Classical/Jazz/Blues/Folk,1,0,0,0,4,0,4,4,3,0,1,2,2,1,3,1,4
17684,Classical/Jazz/Blues/Folk,1,0,0,2,0,0,4,3,3,2,4,1,2,4,2,1,1
17685,Classical/Jazz/Blues/Folk,1,0,0,1,0,0,0,1,2,1,4,2,3,2,3,3,4
17686,Classical/Jazz/Blues/Folk,1,0,0,1,0,0,2,1,0,2,4,2,3,1,3,4,2
17687,Classical/Jazz/Blues/Folk,1,0,0,2,4,4,4,4,3,2,4,1,2,0,2,2,1
17688,Classical/Jazz/Blues/Folk,1,0,0,2,0,0,1,0,1,3,2,4,1,2,0,0,1
17689,Classical/Jazz/Blues/Folk,1,0,0,4,0,0,4,4,4,2,4,4,1,2,2,2,0
17690,Classical/Jazz/Blues/Folk,3,2,0,1,0,0,3,2,0,3,4,1,2,0,2,1,2
17691,Classical/Jazz/Blues/Folk,3,2,0,2,0,2,4,4,2,2,4,1,3,0,2,0,2
17692,Classical/Jazz/Blues/Folk,3,2,0,1,0,0,0,0,0,2,4,3,4,0,4,1,4
17693,Classical/Jazz/Blues/Folk,3,2,0,1,4,4,1,1,1,3,4,3,4,0,4,0,4
17694,Classical/Jazz/Blues/Folk,3,2,0,2,4,2,0,0,0,3,4,1,3,0,2,2,2
17695,Classical/Jazz/Blues/Folk,3,2,0,1,4,2,2,2,1,3,4,3,4,0,4,1,4
17696,Classical/Jazz/Blues/Folk,3,2,0,1,0,2,0,0,0,3,4,1,3,0,2,2,2
17697,Classical/Jazz/Blues/Folk,3,2,0,2,0,0,0,1,0,3,4,2,3,0,3,0,3
17698,Classical/Jazz/Blues/Folk,3,2,0,1,4,2,1,1,0,3,4,2,3,0,3,0,3
17699,Classical/Jazz/Blues/Folk,3,2,0,2,1,4,2,2,0,2,4,2,4,0,3,1,3
17700,Classical/Jazz/Blues/Folk,3,2,0,2,4,4,4,4,4,2,2,0,1,3,1,0,1
17701,Classical/Jazz/Blues/Folk,3,2,0,2,4,0,4,4,4,2,1,0,0,2,1,1,0
17702,Classical/Jazz/Blues/Folk,3,2,0,2,0,2,3,2,4,3,2,0,0,2,1,3,0
17703,Classical/Jazz/Blues/Folk,3,2,0,2,0,0,0,1,2,2,1,4,1,3,0,3,1
17704,Classical/Jazz/Blues/Folk,3,2,0,2,4,2,2,2,1,2,1,0,1,2,1,1,0
17705,Classical/Jazz/Blues/Folk,3,2,0,1,0,2,2,2,3,2,1,0,0,2,1,2,0
17706,Classical/Jazz/Blues/Folk,3,2,0,2,0,2,0,0,3,2,2,0,0,2,1,2,0
17707,Classical/Jazz/Blues/Folk,3,2,0,2,0,2,2,3,4,2,3,0,1,3,1,0,0
17708,Classical/Jazz/Blues/Folk,3,2,0,2,4,2,3,3,4,3,2,0,1,3,1,3,0
17709,Classical/Jazz/Blues/Folk,3,2,0,3,1,4,0,0,0,2,2,0,0,2,1,3,1
17710,Classical/Jazz/Blues/Folk,3,1,1,0,2,1,1,1,0,2,0,3,4,2,4,2,4
17711,Classical/Jazz/Blues/Folk,3,1,1,0,4,2,4,4,2,1,1,4,1,1,0,1,1
17712,Classical/Jazz/Blues/Folk,3,1,1,2,4,2,3,3,1,0,1,0,0,1,1,1,1
17713,Classical/Jazz/Blues/Folk,3,1,1,2,4,2,3,3,3,4,3,1,2,2,2,3,2
17714,Classical/Jazz/Blues/Folk,3,1,1,1,4,2,4,4,0,4,1,1,2,2,2,4,2
17715,Classical/Jazz/Blues/Folk,3,1,1,4,3,3,2,2,1,4,0,0,0,1,1,1,2
17716,Classical/Jazz/Blues/Folk,3,1,1,2,1,4,3,3,1,3,4,1,2,1,2,3,2
17717,Classical/Jazz/Blues/Folk,3,1,1,0,4,4,3,3,1,4,1,4,2,2,0,1,2
17718,Classical/Jazz/Blues/Folk,3,1,1,0,2,1,3,2,1,3,1,1,1,2,0,2,2
17719,Classical/Jazz/Blues/Folk,3,1,1,2,2,1,4,4,2,2,4,4,2,1,0,3,2
17720,Classical/Jazz/Blues/Folk,3,4,4,1,2,1,2,1,2,2,2,4,1,1,0,0,2
17721,Classical/Jazz/Blues/Folk,3,4,4,2,1,4,2,1,1,1,3,2,3,3,3,0,4
17722,Classical/Jazz/Blues/Folk,3,4,4,0,4,4,0,0,0,0,1,4,1,1,0,3,1
17723,Classical/Jazz/Blues/Folk,3,4,4,2,1,4,1,1,2,1,3,4,1,3,0,0,1
17724,Classical/Jazz/Blues/Folk,3,4,4,0,1,4,3,3,4,3,1,4,1,1,0,0,1
17725,Classical/Jazz/Blues/Folk,3,4,4,2,1,1,0,0,1,1,3,4,1,1,0,4,1
17726,Classical/Jazz/Blues/Folk,3,4,4,2,1,4,0,0,0,0,2,2,3,4,3,2,3
17727,Classical/Jazz/Blues/Folk,3,4,4,2,1,4,2,2,1,3,0,0,0,1,1,3,1
17728,Classical/Jazz/Blues/Folk,3,4,4,1,1,1,0,0,4,0,2,4,1,1,0,0,0
17729,Classical/Jazz/Blues/Folk,3,4,4,3,2,1,1,1,2,1,1,1,2,1,2,0,2
17730,Classical/Jazz/Blues/Folk,0,4,1,2,1,4,3,2,3,2,2,0,0,1,1,2,0
17731,Classical/Jazz/Blues/Folk,0,4,1,0,1,4,3,1,2,2,1,4,4,2,0,1,0
17732,Classical/Jazz/Blues/Folk,0,4,1,2,1,4,4,3,2,3,2,4,3,2,0,0,0
17733,Classical/Jazz/Blues/Folk,0,4,1,0,1,4,2,2,3,2,1,1,4,1,0,1,1
17734,Classical/Jazz/Blues/Folk,0,4,1,0,1,1,2,2,0,3,4,4,1,2,0,0,0
17735,Classical/Jazz/Blues/Folk,0,4,1,1,2,1,1,1,2,2,3,4,3,3,0,1,0
17736,Classical/Jazz/Blues/Folk,0,4,1,3,2,3,1,1,3,1,3,1,3,3,2,1,0
17737,Classical/Jazz/Blues/Folk,1,1,1,2,3,3,4,4,2,2,0,1,1,2,2,2,2
17738,Classical/Jazz/Blues/Folk,1,1,1,4,1,1,0,0,0,3,0,4,1,1,0,0,2
17739,Classical/Jazz/Blues/Folk,1,1,1,3,2,1,3,2,2,2,1,1,1,2,2,1,3
17740,Classical/Jazz/Blues/Folk,1,1,1,2,2,3,4,3,3,3,0,4,1,1,0,0,2
17741,Classical/Jazz/Blues/Folk,1,1,1,2,3,3,3,3,2,2,0,2,2,3,3,0,3
17742,Classical/Jazz/Blues/Folk,1,1,1,3,3,3,3,3,4,2,1,2,3,4,3,1,4
17743,Classical/Jazz/Blues/Folk,0,3,0,3,3,3,3,2,0,2,0,1,2,2,2,2,1
17744,Classical/Jazz/Blues/Folk,0,3,0,2,3,3,0,0,0,2,0,1,2,2,2,3,2
17745,Classical/Jazz/Blues/Folk,0,3,0,2,3,3,1,1,0,2,0,1,3,2,2,2,1
17746,Classical/Jazz/Blues/Folk,0,3,0,1,3,3,1,1,0,1,0,1,1,2,0,1,2
17747,Classical/Jazz/Blues/Folk,0,3,0,3,3,3,1,1,0,2,0,1,2,1,2,3,2
17748,Classical/Jazz/Blues/Folk,0,3,0,1,3,3,2,2,1,2,0,1,2,2,2,0,3
17749,Classical/Jazz/Blues/Folk,0,0,2,4,3,3,1,0,0,3,0,0,0,1,1,4,0
17750,Classical/Jazz/Blues/Folk,3,3,3,2,3,3,0,0,0,2,2,4,1,1,0,3,2
17751,Classical/Jazz/Blues/Folk,3,3,3,3,3,3,1,0,0,2,2,0,1,1,1,0,0
17752,Classical/Jazz/Blues/Folk,3,3,3,4,3,3,0,0,0,0,2,1,3,3,2,0,1
17753,Classical/Jazz/Blues/Folk,3,3,3,4,3,3,2,1,2,1,2,1,2,2,2,1,2
17754,Classical/Jazz/Blues/Folk,3,3,3,2,3,3,0,1,1,3,2,2,4,3,3,3,3
17755,Classical/Jazz/Blues/Folk,3,3,3,2,3,3,1,0,1,3,1,1,2,2,2,1,2
17756,Classical/Jazz/Blues/Folk,3,3,3,2,3,3,2,2,1,0,2,1,3,3,2,1,2
17757,Classical/Jazz/Blues/Folk,0,0,2,3,3,3,0,0,0,2,1,0,0,2,1,4,0
17758,Classical/Jazz/Blues/Folk,1,1,2,1,1,4,1,0,0,3,3,1,2,2,2,3,1
17759,Classical/Jazz/Blues/Folk,1,1,2,2,2,4,2,2,2,2,3,4,1,2,0,0,1
17760,Classical/Jazz/Blues/Folk,1,1,2,1,4,2,3,3,2,1,3,1,3,3,2,2,1
17761,Classical/Jazz/Blues/Folk,1,1,2,2,4,4,0,0,1,2,4,4,2,2,0,0,2
17762,Classical/Jazz/Blues/Folk,1,1,2,1,2,1,4,3,0,0,4,3,4,4,4,1,4
17763,Classical/Jazz/Blues/Folk,1,1,2,2,4,4,0,0,1,1,4,1,2,3,2,2,2
17764,Classical/Jazz/Blues/Folk,1,1,2,2,1,1,2,1,2,2,3,4,1,2,0,1,2
17765,Classical/Jazz/Blues/Folk,1,1,2,1,1,4,1,1,0,3,3,4,2,3,0,2,1
17766,Classical/Jazz/Blues/Folk,1,1,2,1,2,1,2,1,2,3,3,1,2,2,2,2,1
17767,Classical/Jazz/Blues/Folk,1,1,2,1,1,4,4,4,3,2,3,1,2,3,2,3,2
17768,Classical/Jazz/Blues/Folk,1,1,2,1,1,1,4,3,2,2,4,1,3,3,2,1,3
17769,Classical/Jazz/Blues/Folk,1,1,2,1,2,1,1,1,0,3,2,1,2,2,2,2,1
17770,Classical/Jazz/Blues/Folk,1,1,2,2,1,4,3,2,0,3,3,1,3,3,2,4,1
17771,Classical/Jazz/Blues/Folk,1,1,2,1,1,1,0,0,0,3,4,4,1,1,0,4,1
17772,Classical/Jazz/Blues/Folk,1,1,2,1,2,1,4,4,3,1,3,3,4,4,4,2,3
17773,Classical/Jazz/Blues/Folk,1,1,3,2,2,1,4,4,4,2,1,4,2,2,0,0,2
17774,Classical/Jazz/Blues/Folk,1,1,3,3,1,4,3,2,0,4,3,1,3,3,2,0,2
17775,Classical/Jazz/Blues/Folk,1,1,3,2,1,4,0,0,0,4,2,1,3,2,2,0,1
17776,Classical/Jazz/Blues/Folk,1,1,3,2,4,4,3,2,0,2,2,4,0,1,1,2,2
17777,Classical/Jazz/Blues/Folk,1,1,3,3,2,1,4,3,2,0,2,4,2,2,0,4,1
17778,Classical/Jazz/Blues/Folk,1,1,3,2,1,4,0,0,2,4,4,0,0,2,1,4,0
17779,Classical/Jazz/Blues/Folk,1,1,3,0,1,1,0,0,0,4,1,1,3,3,0,1,3
17780,Classical/Jazz/Blues/Folk,1,1,3,2,1,1,0,0,0,3,2,4,1,2,0,4,0
17781,Classical/Jazz/Blues/Folk,1,1,3,1,1,4,4,4,4,4,2,0,0,1,1,4,0
17782,Classical/Jazz/Blues/Folk,1,1,3,2,2,1,0,0,3,4,3,0,0,0,1,1,0
17783,Classical/Jazz/Blues/Folk,1,1,3,1,2,3,2,1,1,3,1,1,3,2,0,4,1
17784,Classical/Jazz/Blues/Folk,1,1,3,2,2,3,3,2,0,4,2,0,0,1,1,2,0
17785,Classical/Jazz/Blues/Folk,0,4,0,2,2,1,2,1,0,3,2,2,3,3,3,3,3
17786,Classical/Jazz/Blues/Folk,0,4,0,3,2,1,3,2,0,3,1,1,3,2,2,2,2
17787,Classical/Jazz/Blues/Folk,0,4,0,2,2,3,2,1,0,1,2,2,4,3,3,2,2
17788,Classical/Jazz/Blues/Folk,2,3,4,2,3,3,3,3,1,3,0,1,0,0,0,0,4
17789,Classical/Jazz/Blues/Folk,2,3,4,1,3,3,2,2,1,2,0,0,0,0,1,1,2
17790,Classical/Jazz/Blues/Folk,2,3,4,1,3,3,4,4,3,3,0,4,0,0,1,3,2
17791,Classical/Jazz/Blues/Folk,2,3,4,1,3,3,2,1,0,1,0,0,1,0,1,3,2
17792,Classical/Jazz/Blues/Folk,2,3,4,0,3,3,2,2,0,0,0,2,3,1,2,3,3
17793,Classical/Jazz/Blues/Folk,2,3,4,2,3,3,2,2,1,3,0,4,0,0,1,4,3
17794,Classical/Jazz/Blues/Folk,2,3,4,0,3,3,1,1,0,3,0,2,1,0,2,4,4
17795,Classical/Jazz/Blues/Folk,2,3,4,2,3,3,4,3,1,0,0,4,1,0,1,1,2
17796,Classical/Jazz/Blues/Folk,2,3,4,3,3,3,2,1,1,2,1,0,0,0,1,2,1
17797,Classical/Jazz/Blues/Folk,2,3,4,1,3,3,1,1,0,2,0,4,0,0,1,1,3
17798,Classical/Jazz/Blues/Folk,2,3,4,1,3,3,4,3,2,1,1,4,0,0,1,1,3
17799,Classical/Jazz/Blues/Folk,2,3,4,1,3,3,1,1,0,3,0,2,3,1,2,1,4
17800,Classical/Jazz/Blues/Folk,3,2,0,1,0,0,4,4,2,3,3,2,2,3,3,2,3
17801,Classical/Jazz/Blues/Folk,3,2,0,4,0,0,2,2,2,1,3,1,2,3,2,1,3
17802,Classical/Jazz/Blues/Folk,3,2,0,1,0,0,3,2,1,2,2,4,1,2,0,3,1
17803,Classical/Jazz/Blues/Folk,3,2,0,2,0,0,3,2,2,2,1,4,1,1,0,1,1
17804,Classical/Jazz/Blues/Folk,3,2,0,2,0,0,3,3,4,1,3,1,1,2,2,1,3
17805,Classical/Jazz/Blues/Folk,3,2,0,0,1,1,2,2,1,2,3,1,1,2,2,2,2
17806,Classical/Jazz/Blues/Folk,3,2,0,3,0,0,1,1,1,2,2,4,1,2,0,0,2
17807,Classical/Jazz/Blues/Folk,3,2,0,1,4,0,3,1,3,3,2,4,1,1,0,1,1
17808,Classical/Jazz/Blues/Folk,3,2,0,3,0,0,4,4,1,1,2,4,0,1,0,2,2
17809,Classical/Jazz/Blues/Folk,3,2,0,3,1,4,3,3,1,2,3,4,1,2,0,3,2
17810,Classical/Jazz/Blues/Folk,0,2,1,4,4,4,1,2,1,3,3,0,0,0,1,1,0
17811,Classical/Jazz/Blues/Folk,0,2,1,3,4,2,1,1,1,3,2,0,0,1,1,4,0
17812,Classical/Jazz/Blues/Folk,0,2,1,2,0,0,1,1,2,3,2,0,0,0,1,2,0
17813,Classical/Jazz/Blues/Folk,0,2,1,4,4,2,2,3,1,1,1,4,1,2,2,2,2
17814,Classical/Jazz/Blues/Folk,0,2,1,4,4,2,3,4,2,3,3,0,0,1,1,1,1
17815,Classical/Jazz/Blues/Folk,0,2,1,3,4,2,2,2,2,0,1,0,0,0,1,1,0
17816,Classical/Jazz/Blues/Folk,0,2,1,1,1,4,0,0,0,3,3,0,0,0,0,0,1
17817,Classical/Jazz/Blues/Folk,0,0,2,2,3,3,4,3,3,2,0,4,2,2,0,1,1
17818,Classical/Jazz/Blues/Folk,3,0,0,0,1,4,0,0,0,1,0,4,1,0,1,2,1
17819,Classical/Jazz/Blues/Folk,3,0,0,4,0,0,1,1,1,4,2,0,0,1,1,4,1
17820,Classical/Jazz/Blues/Folk,3,0,0,4,0,2,0,0,3,0,3,0,0,2,1,0,1
17821,Classical/Jazz/Blues/Folk,3,0,0,2,0,0,1,0,4,4,3,4,1,1,0,0,1
17822,Classical/Jazz/Blues/Folk,3,0,0,3,0,0,0,0,3,4,2,1,2,1,2,0,1
17823,Classical/Jazz/Blues/Folk,3,0,0,3,0,0,0,0,1,0,2,4,1,1,0,4,1
17824,Classical/Jazz/Blues/Folk,3,0,0,3,0,2,2,2,2,1,2,4,0,1,0,1,1
17825,Classical/Jazz/Blues/Folk,3,0,0,2,0,2,4,4,4,0,3,4,1,1,0,1,1
17826,Classical/Jazz/Blues/Folk,3,0,0,0,0,2,0,0,1,3,1,0,0,1,1,1,0
17827,Classical/Jazz/Blues/Folk,3,2,1,1,0,2,3,2,2,2,0,4,2,1,0,3,1
17828,Classical/Jazz/Blues/Folk,3,2,1,2,4,2,3,1,3,2,1,1,3,1,2,3,1
17829,Classical/Jazz/Blues/Folk,3,2,1,2,0,2,4,4,4,2,1,2,3,1,3,0,2
17830,Classical/Jazz/Blues/Folk,3,2,1,1,0,2,0,0,0,2,1,4,2,1,1,3,0
17831,Classical/Jazz/Blues/Folk,3,2,1,2,0,0,4,4,4,2,0,1,3,1,2,0,1
17832,Classical/Jazz/Blues/Folk,3,2,1,2,4,2,3,1,1,2,1,1,3,1,2,2,1
17833,Classical/Jazz/Blues/Folk,3,2,1,1,4,2,1,1,0,2,2,1,2,1,2,1,2
17834,Classical/Jazz/Blues/Folk,3,2,1,0,4,4,0,0,1,2,1,2,4,1,3,3,2
17835,Classical/Jazz/Blues/Folk,3,2,1,3,4,4,0,0,0,2,1,2,3,2,3,0,2
17836,Classical/Jazz/Blues/Folk,3,2,1,1,1,4,4,3,3,2,1,3,4,1,4,1,3
17837,Classical/Jazz/Blues/Folk,0,2,3,4,1,4,2,1,1,1,0,0,0,0,1,2,1
17838,Classical/Jazz/Blues/Folk,0,2,3,4,1,4,1,0,0,2,0,0,0,0,1,4,1
17839,Classical/Jazz/Blues/Folk,0,2,3,3,4,4,4,2,0,0,0,0,0,0,1,4,2
17840,Classical/Jazz/Blues/Folk,0,2,3,3,1,1,4,2,3,1,2,0,0,0,1,3,0
17841,Classical/Jazz/Blues/Folk,1,2,2,1,1,4,2,1,1,3,3,4,2,1,0,3,0
17842,Classical/Jazz/Blues/Folk,1,2,2,1,4,2,0,0,1,3,3,4,2,0,0,4,0
17843,Classical/Jazz/Blues/Folk,1,2,2,1,4,2,3,2,1,3,3,4,2,0,0,2,1
17844,Classical/Jazz/Blues/Folk,1,2,2,1,1,4,1,0,0,2,2,4,1,2,2,4,1
17845,Classical/Jazz/Blues/Folk,1,2,2,1,4,4,0,0,0,3,3,4,2,2,2,3,1
17846,Classical/Jazz/Blues/Folk,1,2,2,1,4,4,4,4,4,1,3,4,2,0,0,0,0
17847,Classical/Jazz/Blues/Folk,1,2,2,1,1,4,0,1,1,2,3,4,1,1,0,3,1
17848,Classical/Jazz/Blues/Folk,3,2,0,1,1,1,0,0,0,2,1,4,1,1,0,2,1
17849,Classical/Jazz/Blues/Folk,3,2,0,1,4,2,2,2,2,2,1,4,1,2,0,4,1
17850,Classical/Jazz/Blues/Folk,3,2,0,1,0,0,1,1,0,3,1,4,1,1,0,1,1
17851,Classical/Jazz/Blues/Folk,3,2,0,2,1,4,1,1,2,3,0,4,1,1,0,1,2
17852,Classical/Jazz/Blues/Folk,3,2,0,3,2,1,0,0,0,2,1,4,1,1,0,4,1
17853,Classical/Jazz/Blues/Folk,3,2,0,3,0,0,1,1,1,3,1,4,1,1,0,2,1
17854,Classical/Jazz/Blues/Folk,3,2,0,1,0,0,4,3,3,2,1,1,1,2,2,4,2
17855,Classical/Jazz/Blues/Folk,3,2,0,3,0,0,0,0,0,1,0,4,1,1,0,3,1
17856,Classical/Jazz/Blues/Folk,0,0,0,4,4,4,4,3,2,2,1,0,1,2,0,2,0
17857,Classical/Jazz/Blues/Folk,0,0,0,4,0,2,4,4,3,2,1,4,1,2,0,0,1
17858,Classical/Jazz/Blues/Folk,0,0,0,1,0,2,3,2,1,2,1,4,1,2,0,2,1
17859,Classical/Jazz/Blues/Folk,0,0,0,4,4,4,3,2,0,2,1,4,1,2,0,1,0
17860,Classical/Jazz/Blues/Folk,0,0,0,3,4,4,0,0,0,2,1,4,1,2,0,3,0
17861,Classical/Jazz/Blues/Folk,0,0,2,3,3,3,0,0,4,2,0,4,1,0,0,3,1
17862,Classical/Jazz/Blues/Folk,3,3,2,1,3,3,0,0,4,3,0,0,0,1,1,1,0
17863,Classical/Jazz/Blues/Folk,0,0,0,2,4,2,4,3,3,2,0,0,1,1,1,1,1
17864,Classical/Jazz/Blues/Folk,0,0,0,4,0,2,3,1,1,3,0,0,0,0,1,2,0
17865,Classical/Jazz/Blues/Folk,0,0,0,4,3,2,4,2,1,1,0,4,1,1,1,2,1
17866,Classical/Jazz/Blues/Folk,0,0,0,3,0,2,0,0,0,2,0,0,1,0,1,3,0
17867,Classical/Jazz/Blues/Folk,0,0,0,2,4,2,0,0,0,1,0,0,0,0,1,2,0
17868,Classical/Jazz/Blues/Folk,0,0,1,0,1,4,0,0,0,2,2,1,3,3,3,0,2
17869,Classical/Jazz/Blues/Folk,0,0,1,2,4,2,0,0,0,2,0,1,2,2,2,2,2
17870,Classical/Jazz/Blues/Folk,0,0,1,2,4,2,3,3,1,2,0,4,2,1,0,1,1
17871,Classical/Jazz/Blues/Folk,0,0,1,0,4,2,4,3,1,2,0,4,2,1,0,1,1
17872,Classical/Jazz/Blues/Folk,0,0,1,3,4,4,1,1,1,2,0,1,2,1,2,2,2
17873,Classical/Jazz/Blues/Folk,0,2,1,2,4,4,4,3,2,2,2,0,0,1,1,2,2
17874,Classical/Jazz/Blues/Folk,0,2,1,2,1,1,0,0,2,0,4,4,2,2,0,3,2
17875,Classical/Jazz/Blues/Folk,0,2,1,1,1,1,2,1,2,3,2,0,0,1,1,4,1
17876,Classical/Jazz/Blues/Folk,0,2,1,3,1,4,2,2,2,1,4,1,1,2,0,0,2
17877,Classical/Jazz/Blues/Folk,0,2,1,3,1,1,2,1,2,3,4,1,2,2,0,1,2
17878,Classical/Jazz/Blues/Folk,0,4,4,2,2,1,0,0,0,0,0,4,2,0,0,1,0
17879,Classical/Jazz/Blues/Folk,0,4,4,1,2,1,4,2,0,1,0,4,2,1,0,0,1
17880,Classical/Jazz/Blues/Folk,0,4,4,1,2,1,3,3,1,1,1,0,0,1,1,1,0
17881,Classical/Jazz/Blues/Folk,0,1,1,3,3,3,1,1,2,1,3,1,3,2,2,4,3
17882,Classical/Jazz/Blues/Folk,0,1,1,4,3,3,1,1,2,3,1,1,2,2,2,4,2
17883,Classical/Jazz/Blues/Folk,0,1,1,3,3,3,4,3,2,3,2,1,3,2,2,0,2
17884,Classical/Jazz/Blues/Folk,1,3,2,0,3,3,0,0,0,2,0,4,1,0,0,3,1
17885,Classical/Jazz/Blues/Folk,1,3,2,1,3,3,0,0,4,4,1,1,2,2,3,0,3
17886,Classical/Jazz/Blues/Folk,0,0,0,0,4,4,1,1,1,3,0,3,4,2,3,0,4
17887,Classical/Jazz/Blues/Folk,0,0,0,1,0,2,4,3,4,3,1,4,2,2,0,2,0
17888,Classical/Jazz/Blues/Folk,0,0,0,1,0,2,4,4,4,2,0,2,4,2,3,4,2
17889,Classical/Jazz/Blues/Folk,0,0,0,2,4,2,0,0,0,2,1,1,2,2,2,1,2
17890,Classical/Jazz/Blues/Folk,0,0,0,2,4,4,4,3,3,2,2,4,2,2,0,1,0
17891,Classical/Jazz/Blues/Folk,0,0,2,2,3,3,0,0,1,2,0,0,0,1,1,3,0
17892,Classical/Jazz/Blues/Folk,2,4,0,2,4,2,3,3,0,3,1,3,3,4,4,0,4
17893,Classical/Jazz/Blues/Folk,2,4,0,0,0,0,4,4,1,2,1,3,3,4,4,2,4
17894,Classical/Jazz/Blues/Folk,2,4,0,0,0,0,4,4,1,3,1,3,3,4,4,0,4
17895,Classical/Jazz/Blues/Folk,2,4,0,0,0,0,4,4,0,2,1,3,3,4,4,2,4
17896,Classical/Jazz/Blues/Folk,2,4,0,0,0,0,4,3,1,2,2,3,3,4,4,2,4
17897,Classical/Jazz/Blues/Folk,2,4,0,1,0,2,3,3,1,3,1,3,3,4,4,3,4
17898,Classical/Jazz/Blues/Folk,2,4,0,0,0,0,3,3,0,3,1,3,3,4,4,2,4
17899,Classical/Jazz/Blues/Folk,2,4,0,0,0,0,4,3,1,1,1,3,4,4,4,2,4
17900,Classical/Jazz/Blues/Folk,2,4,0,1,0,0,3,3,1,3,1,3,4,4,4,2,4
17901,Classical/Jazz/Blues/Folk,2,4,0,0,0,0,3,3,1,1,1,3,3,4,4,2,4
17902,Classical/Jazz/Blues/Folk,2,4,0,0,0,0,3,2,0,3,2,3,4,4,4,0,4
17903,Classical/Jazz/Blues/Folk,2,4,0,1,0,0,3,3,0,3,1,3,3,4,4,2,4
17904,Classical/Jazz/Blues/Folk,2,4,0,2,0,0,4,4,0,2,1,3,3,4,4,0,4
